INDEX,MS TIMESTAMP,PRICE,VOLUME
779,1532971948121,8081.99,0.00349
780,1532971948202,8081.99,0.01458
781,1532971948439,8081.99,0.01302
782,1532971948564,8081.99,0.002718
783,1532971948575,8081.99,0.089087
784,1532971948777,8077.45,0.433061
785,1532971948777,8077.44,0.5741
786,1532971948777,8077.42,0.465795
787,1532971948777,8077.4,0.05
788,1532971948777,8077.38,0.437044
789,1532971949103,8081.99,0.027112
790,1532971950405,8080.0,0.099978
791,1532971950472,8080.0,0.045001
792,1532971951554,8077.39,0.09688
793,1532971952481,8078.31,0.018684
794,1532971952577,8078.31,1.6e-05
795,1532971952577,8080.0,0.029687
796,1532971954087,8079.99,0.009582
797,1532971954344,8077.4,1.086408
798,1532971954344,8077.39,0.063592
799,1532971954957,8078.69,0.61685
800,1532971954973,8079.99,0.417271
801,1532971954998,8079.99,0.385835
802,1532971955096,8080.0,0.099978
803,1532971955168,8080.0,0.122227
804,1532971957274,8080.0,0.002
805,1532971957437,8079.99,0.006974
806,1532971957643,8079.99,0.002608
807,1532971957659,8079.99,0.925575
808,1532971957673,8079.99,0.002608
809,1532971958217,8077.39,0.155945
810,1532971958486,8079.99,0.00233
811,1532971959518,8079.98,0.213861
812,1532971959968,8077.39,0.118081
813,1532971959968,8077.36,0.092411
814,1532971960959,8079.98,0.30697
815,1532971961107,8078.67,0.491431
816,1532971961123,8079.98,0.239194
817,1532971961141,8079.99,0.390479
818,1532971961498,8079.99,0.004938
819,1532971961533,8077.36,0.001988
820,1532971962191,8077.39,0.062206
821,1532971962215,8077.36,0.045926
822,1532971963429,8077.37,0.040347
823,1532971965397,8077.38,0.250478
824,1532971965415,8077.37,0.133596
825,1532971965909,8077.37,0.0041
826,1532971966192,8077.37,0.036246
827,1532971966307,8077.39,0.000111
828,1532971969453,8078.75,0.520777
829,1532971969464,8077.51,0.448946
830,1532971969524,8077.5,0.074872
831,1532971972119,8078.75,0.759779
832,1532971972133,8077.51,0.542699
833,1532971972344,8080.0,0.0303
834,1532971972489,8080.0,0.0303
835,1532971972740,8077.5,0.008492
836,1532971973737,8077.5,0.032121
837,1532971973769,8080.0,0.025417
838,1532971976388,8080.0,0.002374
839,1532971976697,8080.0,0.01238
840,1532971979502,8078.76,0.159419
841,1532971979520,8077.53,0.150396
842,1532971980958,8080.0,0.105892
